,id,text,created_at,god of war,retweet_count,reply_count,like_count,quote_count,polarity
15713,1601077967165132801,Christopher Judge wouldve body slammed the Bill Clinton kid if God of War won,2022-12-09T04:55:08.000Z,1.0,0,0,2,0,0.0
15725,1601077930754732032,god of war ragnarok is bad and you should feel bad,2022-12-09T04:54:59.000Z,1.0,0,0,0,0,-0.6999999999999998
15750,1601077819093569537,I think any other year I would have picked God of War Ragnarok as my GOTY  but Elden Ring was just one of those legendary types of games that could be in my top games of all time  So Elden Ring is my personal GOTY too  It was a masterpiece ,2022-12-09T04:54:33.000Z,1.0,0,4,17,0,0.34375
15791,1601077646481559552,Elden Ring deserves Game of the Year award  God of war  Ragnark could have won it too  I liked the Kevin Conroy tribute Al Pacino giving out best performance in a video game still mindboggles me but here we are ,2022-12-09T04:53:52.000Z,1.0,0,1,4,0,0.19999999999999998
15819,1601077511315935232,Elden Ring might have won GOTY but God of War Ragnarok won the people s heart ,2022-12-09T04:53:19.000Z,1.0,0,0,1,0,0.0
15824,1601077476066615296,GOD OF WAR RAGNAROK wins Best Narrative at,2022-12-09T04:53:11.000Z,1.0,0,0,0,0,0.65
15831,1601077449458356224,GOD OF WAR RAGNAROK wins Innovation in Accessibility at,2022-12-09T04:53:05.000Z,1.0,0,0,0,0,0.3
15832,1601077446526500865,GOD OF WAR RAGNAROK wins Best Action Adventure Game at,2022-12-09T04:53:04.000Z,1.0,0,0,0,0,0.25
15835,1601077444727148544,GOD OF WAR RAGNAROK wins Best Score  amp amp  Music at,2022-12-09T04:53:04.000Z,1.0,0,0,0,0,0.65
15836,1601077441573056513,GOD OF WAR RAGNAROK wins Best Action Adventure Game at,2022-12-09T04:53:03.000Z,1.0,0,0,0,0,0.25
15845,1601077400103620609,WOOOOOOOO ELDEN RING FOR THE WIN Ngl I was losing hope  God of War was doing amazing  GGs to God of War for the long battle  You deserve every award you got,2022-12-09T04:52:53.000Z,2.0,0,0,1,0,0.45
15884,1601077265143848960,So what you saying is this is the guy I gotta blame for God of War  Ragnarok not winning game of the year ,2022-12-09T04:52:21.000Z,1.0,0,0,0,0,-0.325
15907,1601077164446973954,As much as I absolutely love God of War  I would liked to have seen Horizon Forbidden West and Cult of the Lamb win some of too  Maybe one day we ll be there with our fancy outfits rooting for Squadron nominations,2022-12-09T04:51:57.000Z,1.0,2,5,60,0,0.6333333333333334
15930,1601077081818902529,Elden Ring was good but not better than God of War Ragnarok Game of the year,2022-12-09T04:51:37.000Z,1.0,0,0,1,0,0.016666666666666646
15995,1601076825706618880,GOD OF WAR RAGNAROK wins Best Narrative at,2022-12-09T04:50:36.000Z,1.0,0,0,0,0,0.65
16010,1601076775080980481,GOD OF WAR RAGNAROK wins Innovation in Accessibility at,2022-12-09T04:50:24.000Z,1.0,0,0,0,0,0.3
16014,1601076769896820738,GOD OF WAR RAGNAROK wins Best Score  amp amp  Music at,2022-12-09T04:50:23.000Z,1.0,0,0,0,0,0.65
16015,1601076769687502848,GOD OF WAR RAGNAROK wins Best Action Adventure Game at,2022-12-09T04:50:23.000Z,1.0,0,0,0,0,0.25
16016,1601076763152351232,God of War won awards  and Elden Ring won awards GOTY included  I would say everyone is a winner here  and both well deserved  Only award that left a bad taste in my mouth was Arcane  Cyberpunk and Sonic deserved that award way more imo ,2022-12-09T04:50:21.000Z,1.0,1,1,2,0,-0.04999999999999996
16021,1601076756743852033,GOD OF WAR RAGNAROK wins Best Action Adventure Game at,2022-12-09T04:50:20.000Z,1.0,0,0,0,0,0.25
16069,1601076520143163398,I m sorry but GoW literally robbed the Best Music Award from other games  it didn t deserve it in my opinion  it s great music but not worthy of the award  felt like they gave it simply because it s God of War,2022-12-09T04:49:23.000Z,1.0,0,0,0,0,0.16805555555555554
16134,1601076274440851457,Let s See  God Of War Ragnarok  Didn t Take GOTY Which Was Good  Xenoblade Got Screwed Out Best Music  Genshin Won A Few Awards And I m Thankful To Be A Genshin Player  Tekken Looks Sick And Someone Got Arrested For Nominating Bill Clinton,2022-12-09T04:48:25.000Z,1.0,0,0,0,0,0.19642857142857142
16147,1601076201577394176,You mean you arrested Miyazaki and gave the award to the God of War  Ragnarok devs  Because that was the criminal injustice I saw  what a complete robbery ,2022-12-09T04:48:07.000Z,1.0,0,1,3,0,-0.2041666666666667
16302,1601075652240629760,If God of War won Christopher Judge would ve knocked that kid the fuck out,2022-12-09T04:45:56.000Z,1.0,0,0,4,0,-0.4
16438,1601075187377614848,As a god of war fan  Im sad at the loss  But as a video game fan  elden ring fully deserves goty,2022-12-09T04:44:05.000Z,1.0,0,0,1,0,-0.45
16503,1601075005734801410,Since I didn t watch I can only go off internet reactions and memes  so it seems the highlights were  God of War winning everything  Elden Ring  Genshin Impact for some reason    and Bill Clinton  Did I get everything ,2022-12-09T04:43:22.000Z,1.0,0,0,0,0,0.25
16535,1601074882649141249,in one tweet  God Of War  God Of War  God Of War  God Of War  Elden Ring  Rabbi Bill Clinton,2022-12-09T04:42:53.000Z,4.0,0,0,0,0,0.0
16594,1601074644962148353,It doesnt matter how many awards god of war got as long as it failed to win game of the year  the same way it didnt matter to you guys how many awards tlou won compared to ghost of Tsushima or are we being hypocrites know,2022-12-09T04:41:56.000Z,1.0,0,0,0,0,0.12142857142857143
16659,1601074413038100480,Who the heck was that  Elden Ring wins GOTY  my favorite is God of War Ragnarok but fair play though congrats  and Bill Clinton or the Bill Clinton guy made the headline of this absolutely out of nowhere and at the very end,2022-12-09T04:41:01.000Z,1.0,0,0,0,0,0.38
16681,1601074316367450112,The Game Awards  more like The God of War Awards,2022-12-09T04:40:38.000Z,1.0,0,0,0,0,0.04999999999999999
16683,1601074299984830464,Lets get something straight here  fucking deserved to say anything he wanted  He earned that award  He is the literal GOD OF WAR  Congratulations and thank you ,2022-12-09T04:40:34.000Z,1.0,0,0,0,0,-0.19999999999999998
16723,1601074156119805952,Elden Ring takes GOTY God of War  amp  Stray had big wins Dude on the flute crushed it Random kid gets on stage after goty award  amp  gives s o to bill clinton ,2022-12-09T04:39:59.000Z,1.0,1,0,2,0,-0.07500000000000001
16724,1601074148532707328,Ecstatic to see ELDEN RING win s Game of the Year  Very well deserved  Also hilarious to see God of War fanboys seething that their Marvel movie with QuickTime events didnt win ,2022-12-09T04:39:58.000Z,1.0,0,0,0,0,0.38
16728,1601074141905694720,God of War  Ragnark and Elden Ring are amazing games worthy of the GOTY award but Im glad Elden Ring won   Elden Ring was From Software is best chance at winning a GOTY award and Im glad they finally did   It was well deserved     ,2022-12-09T04:39:56.000Z,1.0,0,1,0,1,0.4904761904761905
16776,1601073924413874240,Elden Ring wins the Game of the Year award at the Game Awards tonight The action role playing game developed by FromSoftware and Bandai Namco have beaten God of War Ragnarok to the award Elden Ring also won awards for Best Art Direction and Best Direction ,2022-12-09T04:39:04.000Z,1.0,0,0,1,0,0.16249999999999998
16889,1601073608226312192,Put your photo  amp  name in Christmas elegant script Cube Ornament SHOP  amp  SAVE Elden RingBill ClintonArmored CoreGod of War Christopher Judge,2022-12-09T04:37:49.000Z,1.0,0,0,0,0,0.5
16913,1601073536785055744,Congratulations to on winning game of the year I was scared that god of war ragnarok was gonna get most glad its got the award it truly mattered both games are great in their own way and no I have not played elden ring I need to tho,2022-12-09T04:37:32.000Z,1.0,1,0,1,0,0.4166666666666667
16916,1601073524051169280,GOD OF WAR HAS NOOOO MAIDENS ELDEN RING GOTY,2022-12-09T04:37:29.000Z,1.0,0,0,0,0,0.0
16982,1601073361152806912,God of war fans After the game of the year was announced,2022-12-09T04:36:50.000Z,1.0,2,1,3,0,-0.4
17074,1601073114439647237,God of War shouldve won GOTY,2022-12-09T04:35:51.000Z,1.0,0,0,1,0,0.0
17099,1601073053877751808,God of War fans right now ,2022-12-09T04:35:37.000Z,1.0,0,0,0,0,0.2857142857142857
17148,1601072915696431107,Im so happy won so many people was saying its not gonna win lmao  Saying sonic was a better game haha losers God of war was a great game and they definitely got a lot of W tonight  Congrats on both games ,2022-12-09T04:35:04.000Z,1.0,0,1,0,0,0.29090909090909095
17234,1601072721546207232,Both Elden Ring and God of War Ragnorak are of the greatest games of all time   Please go pick up a copy and play it if you havent  Fantastic games this year  Lets go  ,2022-12-09T04:34:17.000Z,1.0,0,0,0,0,0.7
17242,1601072695319613440,LOVED that last minute teaser at for the NEXT GOD OF WAR  KRATOS is coming to AMERICA    ,2022-12-09T04:34:11.000Z,1.0,0,0,0,0,0.2333333333333333
17337,1601072456701468673,God Of War my GOTY,2022-12-09T04:33:14.000Z,1.0,0,0,1,0,0.0
17416,1601072253210591237,CONGRATULATIONS ELDEN RING Also congratulations on God of War for the SEVERAL awards won by the team  I also wanna congratulate Stray and Arcane  I was personally rooting for them   _   Congratulations to everyone,2022-12-09T04:32:26.000Z,1.0,0,0,5,0,0.0
17452,1601072140681236480,That kids lucky GOD OF WAR didn t win cause Judge would ve tackled his ass and made a speech about it,2022-12-09T04:31:59.000Z,1.0,0,0,0,0,0.5666666666666667
17478,1601072090697695233,Bill Clinton Kid put an end to Elden Ring vs God of War discussion  He saved us from a shitstorm,2022-12-09T04:31:47.000Z,1.0,1,1,2,0,0.0
17529,1601071961941372929,This is a safe place for everyone who thought God of War Ragnarok should have won Game of The Year,2022-12-09T04:31:16.000Z,1.0,4,16,100,0,0.04999999999999999
17642,1601071742998675456,Wow  I was so sure God of War was going to get it given how the awards were handed out  Really happy for Elden Ring  very deserving  All of the nominees looked good ,2022-12-09T04:30:24.000Z,1.0,0,0,0,0,0.576
17675,1601071693598175232,from software had to watch God of War swoop almost every award  finally got elden ring as GOTY and then their speech gets ruined by this guy,2022-12-09T04:30:12.000Z,1.0,0,0,1,0,0.0
17695,1601071657463980034,RingBill ClintonGod of WarChristopher JudgeHades CoreSplatoon Halsey Jedi SurvivorCelesteSetup CorsairAl Pacino BrownC,2022-12-09T04:30:04.000Z,1.0,0,0,0,0,0.0
17714,1601071622089486339,Kinda funny how God of War Ragnorok wins most of the awards but Elden Ring takes GOTY     Man lotta ppl must be masochists,2022-12-09T04:29:55.000Z,1.0,0,0,3,0,0.35000000000000003
17800,1601071453923082242,After a long journey won it really deserved it literally one of the best game Ive ever played i hope gow fanboys gets humbled and learn that gow isnt always good and God of war ragnark was mid asf W Elden ring,2022-12-09T04:29:15.000Z,1.0,0,0,0,0,0.2416666666666666
17801,1601071443663785985,So elden Ring  God of war  amp  Stray Smoked everything,2022-12-09T04:29:13.000Z,1.0,0,1,0,0,0.0
17861,1601071324591697920,I honestly didn t want either sonic or genshin to win the after both sides have been so petty  it just makes whoever wins looks the most pettiest  i was hoping elden ring or god of war would just outvote both of them,2022-12-09T04:28:44.000Z,1.0,1,0,13,0,0.55
17963,1601071124422758400,SAMSUNG Galaxy Z Fold Cell Phone  Factory Unlocked Android Smartphone  GB  amp  GB  Flex Mode  Hands Free Video  G PhoneBuy Now it   off  Core  God of War ,2022-12-09T04:27:57.000Z,1.0,0,1,0,0,0.4
17995,1601071040922124288,God Of War Ragnarok wins Best Action Adventure Game at  ,2022-12-09T04:27:37.000Z,1.0,1,0,0,0,0.25
18018,1601070986215890944,Xenoblade thanks for coming   nice try to win not even best OST   of course it has to win the most overrated bullshit games like Elden ring and God of war ragnarok   Bruh,2022-12-09T04:27:24.000Z,1.0,0,0,0,0,0.65
18021,1601070981484843010,in a nutshell  way too many awards for God of War Ragnarok movie length speech from Kratos ads Bill Clinton ,2022-12-09T04:27:23.000Z,1.0,0,0,0,0,0.5
18059,1601070887889178626,Look I get is a good game but it is hard not to feel that  The was rigged when god of war Ragnarok released officially the weekend before the nominations went live  Like it s winning awards that caused the word robbed to be trending like come on  ,2022-12-09T04:27:00.000Z,1.0,0,1,0,0,0.1289393939393939
18073,1601070862014197760,was basically a fuck marry kill situation  They hooked up with God of War a LOT  They married Elden Ring  congrats on the wedding  And they murdered Sonic in cold blood ,2022-12-09T04:26:54.000Z,1.0,0,0,1,0,-0.25
18081,1601070849137995783,Part of me wishes that God of War had won  if it that had happened  a other side of me would have wished that Elden Ring had won  Truly  what an odd feeling  I suppose I will just enjoy two masterpieces that were greatly awarded tonight due to their excellence ,2022-12-09T04:26:51.000Z,1.0,0,0,0,0,0.15666666666666668
18092,1601070826442625024,Ugh if god of war won either side wouldn t be able to stfu honestly it s a reason I ve had elden ring muted since that game came out,2022-12-09T04:26:46.000Z,1.0,0,0,0,0,0.23333333333333336
18116,1601070773036548097,God of war shouldve won bruh,2022-12-09T04:26:33.000Z,1.0,0,1,0,0,0.0
18181,1601070657604767744,GOTY Elden Ring e GOTY God of war,2022-12-09T04:26:05.000Z,1.0,0,0,1,0,0.0
18240,1601070538658435072,Elden Ring is better than God of War,2022-12-09T04:25:37.000Z,1.0,0,0,0,0,0.5
18246,1601070528655425536,i wanted god of war ragnark to be game of the year i m just going to say it doesn t really matter  Its just a celebration of games and we the players are the real winners Me otherwise ,2022-12-09T04:25:35.000Z,1.0,1,0,1,0,0.0
